timestamp,cycle,scale,scale_name,complexity,complexity_name,resonance_value,verified,verification_reason
2026-04-06T03:13:07.791388,3507,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:07.870385,3508,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:09.056384,3522,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:11.042382,3546,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:11.532388,3552,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:12.250382,3561,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:12.746387,3567,1.0,слова,3,ВММП,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:13.412386,3575,1.0,слова,4,метафорический,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:14.883387,3593,1.0,слова,2,научный,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:16.507388,3614,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:16.827384,3618,1.0,слова,4,метафорический,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:17.069384,3621,1.0,слова,1,бытовой,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:18.028388,3633,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:19.071386,3646,1.0,слова,2,научный,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:20.446382,3663,1.0,слова,3,ВММП,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:20.769382,3667,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:21.006381,3670,1.0,слова,3,ВММП,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:22.070387,3683,1.0,слова,4,метафорический,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:24.018389,3704,1.0,слова,3,ВММП,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:24.883388,3715,1.0,слова,4,метафорический,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:24.962384,3716,1.0,слова,1,бытовой,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:25.987389,3729,1.0,слова,4,метафорический,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:26.242386,3732,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:26.503388,3735,1.0,слова,4,метафорический,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:26.836385,3739,1.0,слова,3,ВММП,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:27.153384,3743,1.0,слова,1,бытовой,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:27.228387,3744,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:27.305386,3745,1.0,слова,4,метафорический,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:28.639383,3758,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:29.887388,3773,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:29.968381,3774,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:30.050387,3775,1.0,слова,2,научный,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:30.617387,3782,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:30.854386,3785,1.0,слова,3,ВММП,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:30.934382,3786,1.0,слова,1,бытовой,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:32.097387,3801,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:32.176386,3802,1.0,слова,1,бытовой,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:32.414388,3805,1.0,слова,3,ВММП,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:32.502386,3806,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:32.893384,3811,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:33.662383,3821,1.0,слова,1,бытовой,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:33.870388,3824,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:34.763386,3834,1.0,слова,4,метафорический,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:35.532384,3844,1.0,слова,3,ВММП,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:35.692383,3846,1.0,слова,3,ВММП,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:35.772384,3847,1.0,слова,1,бытовой,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:37.075381,3863,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:38.223387,3877,1.0,слова,2,научный,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:39.325385,3891,1.0,слова,1,бытовой,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
